time	sig 0	sig 1
 42.520	  0.040	  0.120
 42.524	  0.080	  0.150
 42.528	  0.080	  0.135
 42.532	  0.075	  0.095
 42.536	  0.045	  0.075
 42.540	  0.010	  0.070
 42.544	 -0.050	  0.005
 42.548	 -0.100	  0.025
 42.552	 -0.135	  0.025
 42.556	 -0.190	  0.045
 42.560	 -0.230	  0.050
 42.564	 -0.285	  0.050
 42.568	 -0.310	  0.035
 42.572	 -0.320	  0.000
 42.576	 -0.345	  0.000
 42.580	 -0.320	 -0.025
 42.584	 -0.335	 -0.070
 42.588	 -0.315	 -0.065
 42.592	 -0.305	 -0.070
 42.596	 -0.330	 -0.080
 42.600	 -0.320	 -0.060
 42.604	 -0.235	 -0.045
 42.608	 -0.195	 -0.045
 42.612	 -0.090	  0.000
 42.616	  0.170	  0.045
 42.620	  0.520	  0.020
 42.624	  0.825	  0.000
 42.628	  0.965	 -0.015
 42.632	  1.100	 -0.195
 42.636	  1.000	 -0.655
 42.640	  0.300	 -1.140
 42.644	 -0.650	 -1.555
 42.648	 -1.295	 -1.825
 42.652	 -1.590	 -2.045
 42.656	 -1.615	 -2.290
 42.660	 -1.400	 -2.335
 42.664	 -1.105	 -2.205
 42.668	 -0.855	 -1.950
 42.672	 -0.640	 -1.590
 42.676	 -0.515	 -1.185
 42.680	 -0.425	 -0.835
 42.684	 -0.400	 -0.545
 42.688	 -0.395	 -0.335
 42.692	 -0.385	 -0.210
 42.696	 -0.370	 -0.130
 42.700	 -0.355	 -0.085
 42.704	 -0.355	 -0.070
 42.708	 -0.355	 -0.060
 42.712	 -0.325	 -0.060
 42.716	 -0.340	 -0.030
 42.720	 -0.370	 -0.035
 42.724	 -0.355	 -0.050
 42.728	 -0.375	  0.000
 42.732	 -0.405	  0.000
 42.736	 -0.410	 -0.010
 42.740	 -0.410	 -0.010
 42.744	 -0.395	  0.000
 42.748	 -0.405	  0.010
 42.752	 -0.400	  0.015
 42.756	 -0.395	  0.000
 42.760	 -0.410	 -0.020
 42.764	 -0.415	 -0.010
 42.768	 -0.440	 -0.010
 42.772	 -0.445	  0.000
 42.776	 -0.465	  0.000
 42.780	 -0.480	  0.005
 42.784	 -0.495	  0.000
 42.788	 -0.500	  0.010
 42.792	 -0.495	  0.000
 42.796	 -0.505	  0.000
 42.800	 -0.515	  0.000
 42.804	 -0.550	 -0.020
 42.808	 -0.560	 -0.020
 42.812	 -0.580	 -0.040
 42.816	 -0.610	 -0.020
 42.820	 -0.655	 -0.035
 42.824	 -0.660	 -0.040
 42.828	 -0.675	 -0.050
 42.832	 -0.700	 -0.090
 42.836	 -0.735	 -0.075
 42.840	 -0.740	 -0.075
 42.844	 -0.740	 -0.085
 42.848	 -0.750	 -0.100
 42.852	 -0.760	 -0.110
 42.856	 -0.805	 -0.115
 42.860	 -0.845	 -0.110
 42.864	 -0.845	 -0.130
 42.868	 -0.865	 -0.140
 42.872	 -0.875	 -0.130
 42.876	 -0.885	 -0.150
 42.880	 -0.890	 -0.155
 42.884	 -0.900	 -0.180
 42.888	 -0.880	 -0.185
 42.892	 -0.890	 -0.205
 42.896	 -0.915	 -0.215
 42.900	 -0.915	 -0.230
 42.904	 -0.900	 -0.230
 42.908	 -0.910	 -0.255
 42.912	 -0.885	 -0.255
 42.916	 -0.860	 -0.280
 42.920	 -0.850	 -0.280
 42.924	 -0.790	 -0.280
 42.928	 -0.705	 -0.270
 42.932	 -0.655	 -0.250
 42.936	 -0.585	 -0.285
 42.940	 -0.535	 -0.265
 42.944	 -0.480	 -0.270
 42.948	 -0.435	 -0.260
 42.952	 -0.410	 -0.255
 42.956	 -0.360	 -0.245
 42.960	 -0.325	 -0.215
 42.964	 -0.280	 -0.185
 42.968	 -0.245	 -0.155
 42.972	 -0.220	 -0.145
 42.976	 -0.205	 -0.135
 42.980	 -0.180	 -0.105
 42.984	 -0.150	 -0.075
 42.988	 -0.150	 -0.050
 42.992	 -0.165	 -0.025
 42.996	 -0.180	 -0.040
 43.000	 -0.180	 -0.010
 43.004	 -0.185	 -0.015
 43.008	 -0.185	  0.000
 43.012	 -0.180	  0.000
 43.016	 -0.175	 -0.005
 43.020	 -0.150	  0.025
 43.024	 -0.160	  0.015
 43.028	 -0.135	  0.025
 43.032	 -0.130	  0.050
 43.036	 -0.165	  0.015
 43.040	 -0.175	  0.000
 43.044	 -0.185	  0.000
 43.048	 -0.180	  0.020
 43.052	 -0.170	 -0.005
 43.056	 -0.180	  0.000
 43.060	 -0.170	 -0.015
 43.064	 -0.170	  0.010
 43.068	 -0.150	  0.005
 43.072	 -0.175	 -0.025
 43.076	 -0.170	 -0.005
 43.080	 -0.190	 -0.015
 43.084	 -0.205	 -0.005
 43.088	 -0.215	 -0.005
 43.092	 -0.205	 -0.035
 43.096	 -0.205	 -0.025
 43.100	 -0.215	 -0.020
 43.104	 -0.205	 -0.025
 43.108	 -0.205	 -0.045
 43.112	 -0.225	 -0.055
 43.116	 -0.205	 -0.080
 43.120	 -0.220	 -0.075
 43.124	 -0.220	 -0.060
 43.128	 -0.240	 -0.050
 43.132	 -0.240	 -0.065
 43.136	 -0.240	 -0.080
 43.140	 -0.255	 -0.055
 43.144	 -0.240	 -0.065
 43.148	 -0.225	 -0.080
 43.152	 -0.220	 -0.075
 43.156	 -0.200	 -0.070
 43.160	 -0.205	 -0.080
 43.164	 -0.210	 -0.075
 43.168	 -0.230	 -0.075
 43.172	 -0.255	 -0.070
 43.176	 -0.255	 -0.065
 43.180	 -0.255	 -0.075
 43.184	 -0.245	 -0.100
 43.188	 -0.245	 -0.095
 43.192	 -0.245	 -0.090
 43.196	 -0.230	 -0.100
 43.200	 -0.235	 -0.090
 43.204	 -0.220	 -0.090
 43.208	 -0.215	 -0.095
 43.212	 -0.235	 -0.070
 43.216	 -0.240	 -0.070
 43.220	 -0.265	 -0.060
 43.224	 -0.225	 -0.065
 43.228	 -0.235	 -0.090
 43.232	 -0.220	 -0.075
 43.236	 -0.225	 -0.090
 43.240	 -0.205	 -0.070
 43.244	 -0.210	 -0.055
 43.248	 -0.185	 -0.060
 43.252	 -0.200	 -0.075
 43.256	 -0.225	 -0.065
 43.260	 -0.245	 -0.060
 43.264	 -0.250	 -0.075
 43.268	 -0.245	 -0.070
 43.272	 -0.225	 -0.070
 43.276	 -0.245	 -0.060
 43.280	 -0.250	 -0.080
 43.284	 -0.250	 -0.085
 43.288	 -0.250	 -0.080
 43.292	 -0.225	 -0.065
 43.296	 -0.245	 -0.075
 43.300	 -0.245	 -0.065
 43.304	 -0.240	 -0.070
 43.308	 -0.265	 -0.090
 43.312	 -0.245	 -0.105
 43.316	 -0.240	 -0.110
 43.320	 -0.240	 -0.085
 43.324	 -0.230	 -0.085
 43.328	 -0.245	 -0.090
 43.332	 -0.225	 -0.070
 43.336	 -0.230	 -0.100
 43.340	 -0.220	 -0.095
 43.344	 -0.215	 -0.095
 43.348	 -0.235	 -0.085
 43.352	 -0.265	 -0.135
 43.356	 -0.275	 -0.125
 43.360	 -0.270	 -0.115
 43.364	 -0.270	 -0.125
 43.368	 -0.250	 -0.110
 43.372	 -0.245	 -0.105
 43.376	 -0.240	 -0.105
 43.380	 -0.250	 -0.135
 43.384	 -0.230	 -0.125
 43.388	 -0.235	 -0.105
 43.392	 -0.235	 -0.110
 43.396	 -0.265	 -0.110
 43.400	 -0.255	 -0.090
 43.404	 -0.265	 -0.105
 43.408	 -0.265	 -0.105
 43.412	 -0.270	 -0.105
 43.416	 -0.255	 -0.100
 43.420	 -0.230	 -0.120
 43.424	 -0.210	 -0.110
 43.428	 -0.205	 -0.100
 43.432	 -0.140	 -0.090
 43.436	 -0.125	 -0.075
 43.440	 -0.150	 -0.070
 43.444	 -0.115	 -0.020
 43.448	 -0.120	  0.000
 43.452	 -0.085	  0.000
 43.456	 -0.060	 -0.005
 43.460	 -0.015	  0.000
 43.464	  0.005	  0.000
 43.468	  0.050	  0.000
 43.472	  0.070	 -0.010
 43.476	  0.070	 -0.020
 43.480	  0.015	 -0.035
 43.484	 -0.050	 -0.040
 43.488	 -0.100	 -0.045
 43.492	 -0.130	 -0.090
 43.496	 -0.200	 -0.115
 43.500	 -0.220	 -0.110
 43.504	 -0.250	 -0.100
 43.508	 -0.265	 -0.105
 43.512	 -0.255	 -0.115
 43.516	 -0.275	 -0.105
 43.520	 -0.300	 -0.120
 43.524	 -0.305	 -0.135
 43.528	 -0.270	 -0.160
 43.532	 -0.285	 -0.140
 43.536	 -0.290	 -0.150
 43.540	 -0.240	 -0.160
 43.544	 -0.165	 -0.135
 43.548	 -0.050	 -0.080
 43.552	  0.210	 -0.035
 43.556	  0.555	 -0.030
 43.560	  0.825	 -0.030
 43.564	  1.000	 -0.090
 43.568	  1.125	 -0.290
 43.572	  1.020	 -0.765
 43.576	  0.320	 -1.225
 43.580	 -0.640	 -1.620
 43.584	 -1.315	 -1.880
 43.588	 -1.600	 -2.075
 43.592	 -1.620	 -2.355
 43.596	 -1.480	 -2.365
 43.600	 -1.160	 -2.185
 43.604	 -0.860	 -1.900
 43.608	 -0.650	 -1.590
 43.612	 -0.525	 -1.210
 43.616	 -0.455	 -0.845
 43.620	 -0.420	 -0.555
 43.624	 -0.440	 -0.370
 43.628	 -0.430	 -0.265
 43.632	 -0.440	 -0.210
 43.636	 -0.415	 -0.205
 43.640	 -0.410	 -0.165
 43.644	 -0.395	 -0.150
 43.648	 -0.375	 -0.115
 43.652	 -0.395	 -0.100
 43.656	 -0.380	 -0.120
 43.660	 -0.390	 -0.090
 43.664	 -0.415	 -0.095
 43.668	 -0.415	 -0.085
 43.672	 -0.450	 -0.095
 43.676	 -0.455	 -0.090
 43.680	 -0.450	 -0.100
 43.684	 -0.460	 -0.090
 43.688	 -0.440	 -0.095
 43.692	 -0.440	 -0.095
 43.696	 -0.450	 -0.080
 43.700	 -0.460	 -0.100
 43.704	 -0.465	 -0.100
 43.708	 -0.500	 -0.110
 43.712	 -0.525	 -0.110
 43.716	 -0.535	 -0.130
 43.720	 -0.525	 -0.095
 43.724	 -0.555	 -0.085
 43.728	 -0.535	 -0.085
 43.732	 -0.535	 -0.095
 43.736	 -0.540	 -0.070
 43.740	 -0.570	 -0.105
 43.744	 -0.600	 -0.110
 43.748	 -0.615	 -0.120
 43.752	 -0.625	 -0.120
 43.756	 -0.670	 -0.140
 43.760	 -0.685	 -0.135
 43.764	 -0.730	 -0.160
 43.768	 -0.745	 -0.175
 43.772	 -0.780	 -0.190
 43.776	 -0.795	 -0.195
 43.780	 -0.770	 -0.205
 43.784	 -0.805	 -0.220
 43.788	 -0.820	 -0.220
 43.792	 -0.825	 -0.220
 43.796	 -0.865	 -0.235
 43.800	 -0.910	 -0.270
 43.804	 -0.930	 -0.290
 43.808	 -0.940	 -0.260
 43.812	 -0.950	 -0.295
 43.816	 -0.980	 -0.290
 43.820	 -0.980	 -0.295
 43.824	 -0.970	 -0.330
 43.828	 -0.980	 -0.320
 43.832	 -0.970	 -0.310
 43.836	 -0.970	 -0.360
 43.840	 -0.910	 -0.360
 43.844	 -0.895	 -0.355
 43.848	 -0.850	 -0.345
 43.852	 -0.845	 -0.350
 43.856	 -0.775	 -0.340
 43.860	 -0.715	 -0.310
 43.864	 -0.660	 -0.320
 43.868	 -0.575	 -0.325
 43.872	 -0.520	 -0.300
 43.876	 -0.470	 -0.280
 43.880	 -0.410	 -0.300
 43.884	 -0.420	 -0.260
 43.888	 -0.415	 -0.255
 43.892	 -0.415	 -0.180
 43.896	 -0.390	 -0.180
 43.900	 -0.375	 -0.150
 43.904	 -0.350	 -0.140
 43.908	 -0.325	 -0.145
 43.912	 -0.285	 -0.145
 43.916	 -0.310	 -0.140
 43.920	 -0.315	 -0.145
 43.924	 -0.285	 -0.130
 43.928	 -0.295	 -0.115
 43.932	 -0.310	 -0.120
 43.936	 -0.290	 -0.120
 43.940	 -0.320	 -0.095
 43.944	 -0.315	 -0.090
 43.948	 -0.305	 -0.095
 43.952	 -0.320	 -0.105
 43.956	 -0.300	 -0.090
 43.960	 -0.285	 -0.095
 43.964	 -0.295	 -0.090
 43.968	 -0.300	 -0.060
 43.972	 -0.300	 -0.075
 43.976	 -0.335	 -0.085
 43.980	 -0.335	 -0.095
 43.984	 -0.340	 -0.070
 43.988	 -0.345	 -0.085
 43.992	 -0.365	 -0.070
 43.996	 -0.350	 -0.100
 44.000	 -0.335	 -0.090
 44.004	 -0.315	 -0.080
 44.008	 -0.340	 -0.070
 44.012	 -0.320	 -0.090
 44.016	 -0.320	 -0.070
 44.020	 -0.350	 -0.075
 44.024	 -0.350	 -0.090
 44.028	 -0.365	 -0.080
 44.032	 -0.345	 -0.080
 44.036	 -0.350	 -0.090
 44.040	 -0.375	 -0.095
 44.044	 -0.345	 -0.075
 44.048	 -0.340	 -0.110
 44.052	 -0.345	 -0.110
 44.056	 -0.345	 -0.110
 44.060	 -0.350	 -0.100
 44.064	 -0.360	 -0.105
 44.068	 -0.375	 -0.100
 44.072	 -0.370	 -0.100
 44.076	 -0.355	 -0.100
 44.080	 -0.360	 -0.120
 44.084	 -0.360	 -0.120
 44.088	 -0.335	 -0.090
 44.092	 -0.280	 -0.095
 44.096	 -0.270	 -0.080
 44.100	 -0.200	 -0.025
 44.104	 -0.005	 -0.010
 44.108	  0.335	 -0.095
 44.112	  0.655	 -0.210
 44.116	  0.915	 -0.340
 44.120	  1.020	 -0.535
 44.124	  0.590	 -0.920
 44.128	 -0.325	 -1.310
 44.132	 -1.165	 -1.650
 44.136	 -1.570	 -1.980
 44.140	 -1.570	 -2.160
 44.144	 -1.360	 -2.295
 44.148	 -1.050	 -2.245
 44.152	 -0.715	 -1.990
 44.156	 -0.480	 -1.525
 44.160	 -0.360	 -1.070
 44.164	 -0.290	 -0.705
 44.168	 -0.225	 -0.410
 44.172	 -0.210	 -0.215
 44.176	 -0.205	 -0.095
 44.180	 -0.220	 -0.005
 44.184	 -0.215	  0.020
 44.188	 -0.225	  0.025
 44.192	 -0.230	  0.040
 44.196	 -0.250	  0.020
 44.200	 -0.270	  0.000
 44.204	 -0.285	  0.000
 44.208	 -0.310	 -0.010
 44.212	 -0.330	 -0.040
 44.216	 -0.355	 -0.040
 44.220	 -0.350	 -0.040
 44.224	 -0.360	 -0.070
 44.228	 -0.370	 -0.065
 44.232	 -0.385	 -0.045
 44.236	 -0.400	 -0.050
 44.240	 -0.380	 -0.060
 44.244	 -0.395	 -0.055
 44.248	 -0.415	 -0.075
 44.252	 -0.425	 -0.095
 44.256	 -0.420	 -0.090
 44.260	 -0.420	 -0.070
 44.264	 -0.455	 -0.110
 44.268	 -0.450	 -0.065
 44.272	 -0.445	 -0.095
 44.276	 -0.460	 -0.090
 44.280	 -0.460	 -0.100
 44.284	 -0.485	 -0.080
 44.288	 -0.505	 -0.065
 44.292	 -0.550	 -0.080
 44.296	 -0.570	 -0.070
 44.300	 -0.600	 -0.080
 44.304	 -0.595	 -0.105
 44.308	 -0.630	 -0.085
 44.312	 -0.640	 -0.085
 44.316	 -0.645	 -0.105
 44.320	 -0.655	 -0.100
 44.324	 -0.695	 -0.125
 44.328	 -0.690	 -0.100
 44.332	 -0.725	 -0.120
 44.336	 -0.770	 -0.140
 44.340	 -0.780	 -0.140
 44.344	 -0.775	 -0.155
 44.348	 -0.810	 -0.160
 44.352	 -0.800	 -0.180
 44.356	 -0.790	 -0.180
 44.360	 -0.785	 -0.165
 44.364	 -0.795	 -0.165
 44.368	 -0.765	 -0.195
 44.372	 -0.715	 -0.225
 44.376	 -0.680	 -0.225
 44.380	 -0.640	 -0.230
 44.384	 -0.595	 -0.205
 44.388	 -0.540	 -0.180
 44.392	 -0.490	 -0.195
 44.396	 -0.440	 -0.195
 44.400	 -0.380	 -0.190
 44.404	 -0.310	 -0.180
 44.408	 -0.285	 -0.145
 44.412	 -0.245	 -0.140
 44.416	 -0.195	 -0.130
 44.420	 -0.205	 -0.090
 44.424	 -0.160	 -0.075
 44.428	 -0.175	 -0.070
 44.432	 -0.155	 -0.015
 44.436	 -0.155	 -0.010
 44.440	 -0.170	 -0.030
 44.444	 -0.170	 -0.005
 44.448	 -0.140	  0.010
 44.452	 -0.155	  0.005
 44.456	 -0.160	  0.010
 44.460	 -0.185	  0.005
 44.464	 -0.195	  0.005
 44.468	 -0.215	  0.005
 44.472	 -0.225	  0.015
 44.476	 -0.220	  0.000
 44.480	 -0.200	  0.000
 44.484	 -0.235	  0.000
 44.488	 -0.225	  0.015
 44.492	 -0.215	  0.040
 44.496	 -0.195	  0.035
 44.500	 -0.200	  0.045
 44.504	 -0.195	  0.045
 44.508	 -0.180	  0.045
 44.512	 -0.220	  0.025
 44.516	 -0.230	  0.020
 44.520	 -0.250	  0.000
 44.524	 -0.240	  0.000
 44.528	 -0.230	  0.020
 44.532	 -0.210	  0.015
 44.536	 -0.225	  0.025
 44.540	 -0.205	  0.025
 44.544	 -0.205	 -0.010
 44.548	 -0.220	 -0.010
 44.552	 -0.210	  0.010
 44.556	 -0.240	  0.005
 44.560	 -0.245	 -0.005
 44.564	 -0.240	  0.015
 44.568	 -0.240	  0.000
 44.572	 -0.235	  0.025
 44.576	 -0.240	 -0.005
 44.580	 -0.240	  0.005
 44.584	 -0.225	  0.000
 44.588	 -0.225	  0.000
 44.592	 -0.215	  0.030
 44.596	 -0.215	  0.010
 44.600	 -0.180	  0.020
 44.604	 -0.160	  0.015
 44.608	 -0.125	  0.020
 44.612	 -0.080	  0.035
 44.616	 -0.035	  0.030
 44.620	  0.055	  0.065
 44.624	  0.115	  0.115
 44.628	  0.105	  0.165
 44.632	  0.135	  0.190
 44.636	  0.100	  0.205
 44.640	  0.035	  0.195
 44.644	  0.000	  0.135
 44.648	 -0.035	  0.105
 44.652	 -0.090	  0.070
 44.656	 -0.135	  0.080
 44.660	 -0.185	  0.080
 44.664	 -0.230	  0.065
 44.668	 -0.260	  0.055
 44.672	 -0.290	  0.075
 44.676	 -0.310	  0.080
 44.680	 -0.335	  0.055
 44.684	 -0.325	  0.025
 44.688	 -0.345	 -0.005
 44.692	 -0.340	 -0.050
 44.696	 -0.335	 -0.040
 44.700	 -0.310	 -0.015
 44.704	 -0.300	 -0.030
 44.708	 -0.280	 -0.045
 44.712	 -0.230	 -0.040
 44.716	 -0.210	 -0.010
 44.720	 -0.135	  0.050
 44.724	  0.030	  0.115
 44.728	  0.330	  0.090
 44.732	  0.655	  0.060
 44.736	  0.890	  0.010
 44.740	  1.075	 -0.145
 44.744	  1.030	 -0.555
 44.748	  0.420	 -1.010
 44.752	 -0.580	 -1.420
 44.756	 -1.275	 -1.700
 44.760	 -1.570	 -1.935
 44.764	 -1.610	 -2.165
 44.768	 -1.465	 -2.235
 44.772	 -1.205	 -2.045
 44.776	 -0.915	 -1.800
 44.780	 -0.700	 -1.425
 44.784	 -0.555	 -1.045
 44.788	 -0.455	 -0.700
 44.792	 -0.390	 -0.395
 44.796	 -0.355	 -0.205
 44.800	 -0.345	 -0.095
 44.804	 -0.330	 -0.010
 44.808	 -0.310	  0.030
 44.812	 -0.305	  0.025
 44.816	 -0.315	  0.050
 44.820	 -0.300	  0.065
 44.824	 -0.340	  0.045
 44.828	 -0.325	  0.065
 44.832	 -0.345	  0.090
 44.836	 -0.340	  0.075
 44.840	 -0.365	  0.085
 44.844	 -0.340	  0.095
 44.848	 -0.345	  0.110
 44.852	 -0.345	  0.100
 44.856	 -0.345	  0.090
 44.860	 -0.345	  0.110
 44.864	 -0.355	  0.100
 44.868	 -0.365	  0.100
 44.872	 -0.385	  0.100
 44.876	 -0.395	  0.125
 44.880	 -0.400	  0.125
 44.884	 -0.410	  0.140
 44.888	 -0.410	  0.140
 44.892	 -0.410	  0.150
 44.896	 -0.425	  0.150
 44.900	 -0.430	  0.140
 44.904	 -0.440	  0.145
 44.908	 -0.465	  0.145
 44.912	 -0.495	  0.150
 44.916	 -0.510	  0.120
 44.920	 -0.560	  0.135
 44.924	 -0.580	  0.145
 44.928	 -0.600	  0.115
 44.932	 -0.595	  0.115
 44.936	 -0.615	  0.105
 44.940	 -0.610	  0.105
 44.944	 -0.635	  0.100
 44.948	 -0.645	  0.095
 44.952	 -0.680	  0.060
 44.956	 -0.715	  0.050
 44.960	 -0.760	  0.035
 44.964	 -0.760	  0.030
 44.968	 -0.800	  0.020
 44.972	 -0.795	  0.015
 44.976	 -0.800	  0.015
 44.980	 -0.775	 -0.005
 44.984	 -0.810	 -0.010
 44.988	 -0.800	  0.005
 44.992	 -0.800	  0.000
 44.996	 -0.805	  0.000
 45.000	 -0.810	 -0.035
 45.004	 -0.780	 -0.020
 45.008	 -0.785	 -0.060
 45.012	 -0.745	 -0.025
 45.016	 -0.720	 -0.070
 45.020	 -0.670	 -0.065
 45.024	 -0.600	 -0.080
 45.028	 -0.530	 -0.080
 45.032	 -0.490	 -0.075
 45.036	 -0.420	 -0.055
 45.040	 -0.365	 -0.065
 45.044	 -0.330	 -0.035
 45.048	 -0.290	 -0.025
 45.052	 -0.230	  0.000
 45.056	 -0.210	  0.025
 45.060	 -0.195	  0.045
 45.064	 -0.130	  0.055
 45.068	 -0.120	  0.085
 45.072	 -0.100	  0.090
 45.076	 -0.095	  0.095
 45.080	 -0.090	  0.105
 45.084	 -0.085	  0.140
 45.088	 -0.110	  0.140
 45.092	 -0.120	  0.175
 45.096	 -0.120	  0.185
 45.100	 -0.110	  0.215
 45.104	 -0.120	  0.170
 45.108	 -0.080	  0.190
 45.112	 -0.090	  0.200
 45.116	 -0.080	  0.240
 45.120	 -0.080	  0.235
 45.124	 -0.120	  0.220
 45.128	 -0.120	  0.210
 45.132	 -0.135	  0.210
 45.136	 -0.135	  0.200
 45.140	 -0.120	  0.215
 45.144	 -0.120	  0.235
 45.148	 -0.125	  0.230
 45.152	 -0.115	  0.215
 45.156	 -0.120	  0.215
 45.160	 -0.100	  0.200
 45.164	 -0.090	  0.200
 45.168	 -0.105	  0.205
 45.172	 -0.115	  0.210
 45.176	 -0.130	  0.200
 45.180	 -0.140	  0.200
 45.184	 -0.140	  0.215
 45.188	 -0.150	  0.190
 45.192	 -0.135	  0.205
 45.196	 -0.125	  0.195
 45.200	 -0.120	  0.215
 45.204	 -0.110	  0.190
 45.208	 -0.105	  0.185
 45.212	 -0.120	  0.175
 45.216	 -0.160	  0.185
 45.220	 -0.160	  0.150
 45.224	 -0.175	  0.155
 45.228	 -0.180	  0.180
 45.232	 -0.155	  0.170
 45.236	 -0.160	  0.175
 45.240	 -0.115	  0.180
 45.244	 -0.105	  0.180
 45.248	 -0.120	  0.175
 45.252	 -0.125	  0.170
 45.256	 -0.110	  0.170
 45.260	 -0.140	  0.170
 45.264	 -0.155	  0.175
 45.268	 -0.160	  0.150
 45.272	 -0.160	  0.180
 45.276	 -0.175	  0.180
 45.280	 -0.160	  0.175
 45.284	 -0.155	  0.175
 45.288	 -0.150	  0.185
 45.292	 -0.140	  0.180
 45.296	 -0.160	  0.165
 45.300	 -0.150	  0.180
 45.304	 -0.145	  0.190
 45.308	 -0.160	  0.190
 45.312	 -0.185	  0.180
 45.316	 -0.205	  0.175
 45.320	 -0.195	  0.200
 45.324	 -0.190	  0.200
 45.328	 -0.190	  0.175
 45.332	 -0.170	  0.155
 45.336	 -0.145	  0.165
 45.340	 -0.145	  0.170
 45.344	 -0.150	  0.155
 45.348	 -0.160	  0.170
 45.352	 -0.165	  0.155
 45.356	 -0.190	  0.155
 45.360	 -0.195	  0.165
 45.364	 -0.190	  0.170
 45.368	 -0.205	  0.160
 45.372	 -0.210	  0.135
 45.376	 -0.220	  0.155
 45.380	 -0.215	  0.155
 45.384	 -0.205	  0.180
 45.388	 -0.215	  0.170
 45.392	 -0.215	  0.160
 45.396	 -0.240	  0.145
 45.400	 -0.275	  0.160
 45.404	 -0.230	  0.155
 45.408	 -0.205	  0.130
 45.412	 -0.230	  0.150
 45.416	 -0.235	  0.170
 45.420	 -0.230	  0.170
 45.424	 -0.235	  0.130
 45.428	 -0.220	  0.160
 45.432	 -0.225	  0.150
 45.436	 -0.225	  0.140
 45.440	 -0.240	  0.150
 45.444	 -0.255	  0.155
 45.448	 -0.260	  0.150
 45.452	 -0.265	  0.140
 45.456	 -0.265	  0.150
 45.460	 -0.270	  0.130
 45.464	 -0.240	  0.150
 45.468	 -0.260	  0.145
 45.472	 -0.295	  0.155
 45.476	 -0.340	  0.165
 45.480	 -0.350	  0.145
 45.484	 -0.390	  0.160
 45.488	 -0.430	  0.185
 45.492	 -0.440	  0.175
 45.496	 -0.440	  0.150
 45.500	 -0.415	  0.160
 45.504	 -0.415	  0.160
 45.508	 -0.405	  0.160
 45.512	 -0.395	  0.145
 45.516	 -0.390	  0.140
 45.520	 -0.370	  0.155
 45.524	 -0.345	  0.140
 45.528	 -0.305	  0.165
 45.532	 -0.295	  0.145
 45.536	 -0.295	  0.200
 45.540	 -0.295	  0.230
 45.544	 -0.325	  0.240
 45.548	 -0.290	  0.225
 45.552	 -0.280	  0.230
 45.556	 -0.220	  0.235
 45.560	 -0.210	  0.190
 45.564	 -0.180	  0.200
 45.568	 -0.150	  0.225
 45.572	 -0.145	  0.185
 45.576	 -0.205	  0.175
 45.580	 -0.260	  0.165
 45.584	 -0.305	  0.160
 45.588	 -0.335	  0.115
 45.592	 -0.360	  0.135
 45.596	 -0.380	  0.125
 45.600	 -0.395	  0.110
 45.604	 -0.400	  0.100
 45.608	 -0.395	  0.095
 45.612	 -0.435	  0.090
 45.616	 -0.435	  0.095
 45.620	 -0.455	  0.105
 45.624	 -0.480	  0.080
 45.628	 -0.465	  0.080
 45.632	 -0.430	  0.070
 45.636	 -0.360	  0.120
 45.640	 -0.290	  0.125
 45.644	 -0.130	  0.215
 45.648	  0.185	  0.255
 45.652	  0.535	  0.235
 45.656	  0.825	  0.235
 45.660	  1.035	  0.150
 45.664	  1.135	  0.020
 45.668	  0.800	 -0.275
 45.672	 -0.050	 -0.630
 45.676	 -0.955	 -0.970
 45.680	 -1.510	 -1.195
 45.684	 -1.715	 -1.355
 45.688	 -1.670	 -1.530
 45.692	 -1.545	 -1.595
 45.696	 -1.335	 -1.475
 45.700	 -1.085	 -1.250
 45.704	 -0.855	 -1.020
 45.708	 -0.720	 -0.775
 45.712	 -0.645	 -0.525
 45.716	 -0.610	 -0.330
 45.720	 -0.565	 -0.150
 45.724	 -0.540	 -0.020
 45.728	 -0.550	  0.010
 45.732	 -0.550	  0.060
 45.736	 -0.520	  0.060
 45.740	 -0.520	  0.095
 45.744	 -0.515	  0.080
 45.748	 -0.545	  0.080
 45.752	 -0.535	  0.115
 45.756	 -0.540	  0.100
 45.760	 -0.535	  0.105
 45.764	 -0.575	  0.125
 45.768	 -0.580	  0.155
 45.772	 -0.580	  0.135
 45.776	 -0.590	  0.130
 45.780	 -0.575	  0.125
 45.784	 -0.540	  0.105
 45.788	 -0.560	  0.125
 45.792	 -0.570	  0.135
 45.796	 -0.585	  0.120
 45.800	 -0.580	  0.105
 45.804	 -0.615	  0.110
 45.808	 -0.625	  0.090
 45.812	 -0.650	  0.125
 45.816	 -0.630	  0.105
 45.820	 -0.640	  0.130
 45.824	 -0.630	  0.135
 45.828	 -0.630	  0.100
 45.832	 -0.660	  0.120
 45.836	 -0.685	  0.105
 45.840	 -0.690	  0.130
 45.844	 -0.675	  0.135
 45.848	 -0.715	  0.125
 45.852	 -0.750	  0.085
 45.856	 -0.770	  0.080
 45.860	 -0.790	  0.075
 45.864	 -0.825	  0.080
 45.868	 -0.835	  0.090
 45.872	 -0.820	  0.080
 45.876	 -0.825	  0.070
 45.880	 -0.840	  0.035
 45.884	 -0.850	  0.045
 45.888	 -0.880	  0.050
 45.892	 -0.905	  0.040
 45.896	 -0.950	  0.035
 45.900	 -0.940	  0.000
 45.904	 -0.955	  0.000
