time	sig 0	sig 1
 45.109	 -0.245	 -0.385
 45.117	 -0.195	 -0.145
 45.125	 -0.215	 -0.075
 45.133	 -0.185	 -0.035
 45.141	 -0.215	 -0.025
 45.148	 -0.215	 -0.005
 45.156	 -0.215	  0.005
 45.164	 -0.205	  0.005
 45.172	 -0.205	  0.005
 45.180	 -0.215	 -0.005
 45.188	 -0.215	  0.005
 45.195	 -0.205	  0.005
 45.203	 -0.175	  0.005
 45.211	 -0.165	  0.005
 45.219	 -0.115	  0.005
 45.227	 -0.115	  0.005
 45.234	 -0.125	  0.005
 45.242	 -0.115	 -0.005
 45.250	 -0.105	  0.005
 45.258	 -0.065	 -0.005
 45.266	 -0.025	 -0.005
 45.273	  0.025	 -0.005
 45.281	  0.075	 -0.015
 45.289	  0.105	 -0.025
 45.297	  0.115	 -0.035
 45.305	  0.175	 -0.055
 45.312	  0.185	 -0.075
 45.320	  0.215	 -0.075
 45.328	  0.235	 -0.085
 45.336	  0.215	 -0.085
 45.344	  0.155	 -0.065
 45.352	  0.085	 -0.045
 45.359	 -0.015	 -0.045
 45.367	 -0.075	 -0.025
 45.375	 -0.145	 -0.025
 45.383	 -0.175	 -0.015
 45.391	 -0.215	 -0.035
 45.398	 -0.215	 -0.035
 45.406	 -0.185	 -0.025
 45.414	 -0.195	 -0.025
 45.422	 -0.225	 -0.035
 45.430	 -0.215	 -0.035
 45.438	 -0.225	 -0.045
 45.445	 -0.225	 -0.045
 45.453	 -0.205	 -0.045
 45.461	 -0.195	 -0.045
 45.469	 -0.185	 -0.035
 45.477	 -0.195	 -0.035
 45.484	 -0.195	 -0.025
 45.492	 -0.215	 -0.035
 45.500	 -0.225	 -0.035
 45.508	 -0.185	 -0.025
 45.516	 -0.205	 -0.035
 45.523	 -0.195	 -0.035
 45.531	 -0.185	 -0.035
 45.539	 -0.205	 -0.045
 45.547	 -0.215	 -0.055
 45.555	 -0.215	 -0.055
 45.562	 -0.225	 -0.065
 45.570	 -0.215	 -0.065
 45.578	 -0.215	 -0.075
 45.586	 -0.205	 -0.075
 45.594	 -0.185	 -0.055
 45.602	 -0.205	 -0.075
 45.609	 -0.205	 -0.075
 45.617	 -0.205	 -0.065
 45.625	 -0.225	 -0.065
 45.633	 -0.185	 -0.065
 45.641	 -0.195	 -0.065
 45.648	 -0.165	 -0.025
 45.656	 -0.125	 -0.005
 45.664	 -0.115	 -0.015
 45.672	 -0.075	 -0.015
 45.680	 -0.045	 -0.025
 45.688	 -0.115	 -0.045
 45.695	 -0.105	 -0.065
 45.703	 -0.145	 -0.075
 45.711	 -0.155	 -0.085
 45.719	 -0.165	 -0.075
 45.727	 -0.205	 -0.075
 45.734	 -0.205	 -0.085
 45.742	 -0.215	 -0.085
 45.750	 -0.235	 -0.075
 45.758	 -0.225	 -0.075
 45.766	 -0.205	 -0.075
 45.773	 -0.205	 -0.065
 45.781	 -0.175	 -0.065
 45.789	 -0.175	 -0.065
 45.797	 -0.165	 -0.075
 45.805	 -0.145	 -0.015
 45.812	 -0.125	  0.205
 45.820	  0.255	  0.155
 45.828	  0.805	 -0.565
 45.836	  1.325	 -0.965
 45.844	  0.795	 -0.895
 45.852	 -0.175	 -0.445
 45.859	 -0.175	 -0.175
 45.867	 -0.165	 -0.085
 45.875	 -0.175	 -0.035
 45.883	 -0.175	 -0.005
 45.891	 -0.185	 -0.005
 45.898	 -0.195	  0.005
 45.906	 -0.165	  0.015
 45.914	 -0.175	  0.005
 45.922	 -0.185	  0.015
 45.930	 -0.165	  0.005
 45.938	 -0.175	  0.005
 45.945	 -0.155	  0.015
 45.953	 -0.155	  0.005
 45.961	 -0.125	 -0.005
 45.969	 -0.085	  0.005
 45.977	 -0.085	 -0.005
 45.984	 -0.075	 -0.005
 45.992	 -0.055	 -0.005
 46.000	 -0.055	 -0.015
 46.008	 -0.005	 -0.025
 46.016	  0.015	 -0.025
 46.023	  0.085	 -0.045
 46.031	  0.115	 -0.055
 46.039	  0.155	 -0.055
 46.047	  0.185	 -0.085
 46.055	  0.225	 -0.095
 46.062	  0.225	 -0.095
 46.070	  0.255	 -0.105
 46.078	  0.215	 -0.095
 46.086	  0.195	 -0.085
 46.094	  0.145	 -0.065
 46.102	  0.045	 -0.045
 46.109	 -0.025	 -0.045
 46.117	 -0.085	 -0.025
 46.125	 -0.145	 -0.025
 46.133	 -0.175	 -0.025
 46.141	 -0.195	 -0.035
 46.148	 -0.195	 -0.035
 46.156	 -0.205	 -0.025
 46.164	 -0.195	 -0.025
 46.172	 -0.195	 -0.025
 46.180	 -0.195	 -0.025
 46.188	 -0.205	 -0.025
 46.195	 -0.175	 -0.025
 46.203	 -0.185	 -0.025
 46.211	 -0.175	 -0.025
 46.219	 -0.155	 -0.025
 46.227	 -0.155	 -0.025
 46.234	 -0.155	 -0.025
 46.242	 -0.155	 -0.025
 46.250	 -0.155	 -0.025
 46.258	 -0.165	 -0.035
 46.266	 -0.175	 -0.035
 46.273	 -0.165	 -0.045
 46.281	 -0.165	 -0.035
 46.289	 -0.155	 -0.045
 46.297	 -0.185	 -0.045
 46.305	 -0.155	 -0.055
 46.312	 -0.175	 -0.055
 46.320	 -0.165	 -0.055
 46.328	 -0.155	 -0.045
 46.336	 -0.135	 -0.005
 46.344	 -0.115	 -0.005
 46.352	 -0.065	 -0.005
 46.359	 -0.035	 -0.025
 46.367	 -0.035	 -0.025
 46.375	 -0.065	 -0.035
 46.383	 -0.085	 -0.055
 46.391	 -0.105	 -0.065
 46.398	 -0.125	 -0.075
 46.406	 -0.155	 -0.085
 46.414	 -0.175	 -0.075
 46.422	 -0.195	 -0.085
 46.430	 -0.195	 -0.095
 46.438	 -0.215	 -0.085
 46.445	 -0.195	 -0.085
 46.453	 -0.195	 -0.095
 46.461	 -0.185	 -0.085
 46.469	 -0.135	 -0.075
 46.477	 -0.165	 -0.075
 46.484	 -0.145	 -0.075
 46.492	 -0.165	  0.025
 46.500	 -0.025	  0.185
 46.508	  0.325	  0.105
 46.516	  1.015	 -0.615
 46.523	  1.315	 -0.865
 46.531	  0.355	 -0.755
 46.539	 -0.265	 -0.365
 46.547	 -0.175	 -0.165
 46.555	 -0.135	 -0.085
 46.562	 -0.165	 -0.045
 46.570	 -0.145	 -0.025
 46.578	 -0.145	 -0.025
 46.586	 -0.125	 -0.005
 46.594	 -0.105	 -0.005
 46.602	 -0.125	 -0.005
 46.609	 -0.115	 -0.015
 46.617	 -0.095	 -0.015
 46.625	 -0.115	 -0.005
 46.633	 -0.085	 -0.025
 46.641	 -0.065	 -0.025
 46.648	 -0.055	 -0.025
 46.656	 -0.015	 -0.025
 46.664	 -0.015	 -0.025
 46.672	 -0.005	 -0.025
 46.680	  0.015	 -0.035
 46.688	  0.035	 -0.045
 46.695	  0.065	 -0.045
 46.703	  0.125	 -0.065
 46.711	  0.175	 -0.065
 46.719	  0.215	 -0.075
 46.727	  0.255	 -0.095
 46.734	  0.285	 -0.115
 46.742	  0.315	 -0.125
 46.750	  0.305	 -0.125
 46.758	  0.325	 -0.125
 46.766	  0.275	 -0.125
 46.773	  0.225	 -0.105
 46.781	  0.165	 -0.085
 46.789	  0.095	 -0.065
 46.797	 -0.005	 -0.065
 46.805	 -0.065	 -0.045
 46.812	 -0.115	 -0.045
 46.820	 -0.135	 -0.035
 46.828	 -0.145	 -0.045
 46.836	 -0.155	 -0.045
 46.844	 -0.155	 -0.035
 46.852	 -0.165	 -0.035
 46.859	 -0.165	 -0.045
 46.867	 -0.155	 -0.035
 46.875	 -0.175	 -0.035
 46.883	 -0.155	 -0.035
 46.891	 -0.135	 -0.045
 46.898	 -0.135	 -0.045
 46.906	 -0.115	 -0.035
 46.914	 -0.115	 -0.035
 46.922	 -0.115	 -0.045
 46.930	 -0.125	 -0.045
 46.938	 -0.125	 -0.055
 46.945	 -0.125	 -0.055
 46.953	 -0.125	 -0.055
 46.961	 -0.115	 -0.065
 46.969	 -0.105	 -0.055
 46.977	 -0.115	 -0.065
 46.984	 -0.115	 -0.055
 46.992	 -0.085	 -0.025
 47.000	 -0.075	 -0.015
 47.008	 -0.015	 -0.005
 47.016	  0.035	 -0.025
 47.023	  0.025	 -0.035
 47.031	  0.015	 -0.055
 47.039	 -0.005	 -0.065
 47.047	 -0.035	 -0.085
 47.055	 -0.065	 -0.075
 47.062	 -0.085	 -0.095
 47.070	 -0.125	 -0.105
 47.078	 -0.135	 -0.105
 47.086	 -0.145	 -0.105
 47.094	 -0.135	 -0.115
 47.102	 -0.135	 -0.105
 47.109	 -0.135	 -0.105
 47.117	 -0.125	 -0.105
 47.125	 -0.145	 -0.115
 47.133	 -0.125	 -0.105
 47.141	 -0.105	 -0.105
 47.148	 -0.095	 -0.115
 47.156	 -0.085	  0.005
 47.164	  0.015	  0.185
 47.172	  0.385	  0.055
 47.180	  1.045	 -0.775
 47.188	  1.395	 -1.045
 47.195	  0.625	 -0.895
 47.203	 -0.165	 -0.425
 47.211	 -0.095	 -0.185
 47.219	 -0.065	 -0.105
 47.227	 -0.065	 -0.055
 47.234	 -0.095	 -0.035
 47.242	 -0.105	 -0.025
 47.250	 -0.105	 -0.015
 47.258	 -0.095	 -0.015
 47.266	 -0.095	 -0.015
 47.273	 -0.065	 -0.015
 47.281	 -0.065	 -0.015
 47.289	 -0.055	 -0.005
 47.297	 -0.045	 -0.015
 47.305	 -0.045	 -0.015
 47.312	 -0.025	 -0.025
 47.320	 -0.035	 -0.015
 47.328	 -0.005	 -0.025
 47.336	  0.015	 -0.025
 47.344	  0.055	 -0.025
 47.352	  0.085	 -0.025
 47.359	  0.115	 -0.035
 47.367	  0.145	 -0.035
 47.375	  0.185	 -0.045
 47.383	  0.215	 -0.065
 47.391	  0.275	 -0.075
 47.398	  0.315	 -0.085
 47.406	  0.355	 -0.095
 47.414	  0.375	 -0.095
 47.422	  0.375	 -0.105
 47.430	  0.335	 -0.105
 47.438	  0.275	 -0.085
 47.445	  0.175	 -0.075
 47.453	  0.105	 -0.065
 47.461	  0.025	 -0.045
 47.469	 -0.015	 -0.035
 47.477	 -0.065	 -0.045
 47.484	 -0.085	 -0.045
 47.492	 -0.095	 -0.045
 47.500	 -0.125	 -0.045
 47.508	 -0.135	 -0.055
 47.516	 -0.145	 -0.055
 47.523	 -0.125	 -0.055
 47.531	 -0.105	 -0.045
 47.539	 -0.115	 -0.055
 47.547	 -0.125	 -0.045
 47.555	 -0.125	 -0.045
 47.562	 -0.135	 -0.045
 47.570	 -0.105	 -0.045
 47.578	 -0.105	 -0.055
 47.586	 -0.105	 -0.055
 47.594	 -0.085	 -0.045
 47.602	 -0.095	 -0.055
 47.609	 -0.105	 -0.055
 47.617	 -0.105	 -0.065
 47.625	 -0.145	 -0.065
 47.633	 -0.115	 -0.065
 47.641	 -0.105	 -0.075
 47.648	 -0.115	 -0.075
 47.656	 -0.075	 -0.065
 47.664	 -0.105	 -0.065
 47.672	 -0.115	 -0.075
 47.680	 -0.075	 -0.035
 47.688	 -0.075	 -0.015
 47.695	 -0.035	 -0.015
 47.703	  0.015	 -0.025
 47.711	  0.055	 -0.035
 47.719	  0.035	 -0.055
 47.727	 -0.005	 -0.065
 47.734	 -0.025	 -0.085
 47.742	 -0.055	 -0.075
 47.750	 -0.095	 -0.095
 47.758	 -0.115	 -0.095
 47.766	 -0.105	 -0.105
 47.773	 -0.125	 -0.105
 47.781	 -0.115	 -0.105
 47.789	 -0.115	 -0.105
 47.797	 -0.125	 -0.105
 47.805	 -0.095	 -0.105
 47.812	 -0.115	 -0.105
 47.820	 -0.095	 -0.105
 47.828	 -0.095	 -0.105
 47.836	 -0.055	 -0.085
 47.844	 -0.055	  0.175
 47.852	  0.285	  0.175
 47.859	  0.755	 -0.465
 47.867	  1.415	 -1.085
 47.875	  1.155	 -1.055
 47.883	  0.115	 -0.605
 47.891	 -0.075	 -0.245
 47.898	 -0.055	 -0.105
 47.906	 -0.035	 -0.055
 47.914	 -0.055	 -0.025
 47.922	 -0.075	 -0.015
 47.930	 -0.075	 -0.005
 47.938	 -0.095	 -0.005
 47.945	 -0.075	  0.005
 47.953	 -0.055	 -0.005
 47.961	 -0.055	  0.005
 47.969	 -0.025	  0.005
 47.977	 -0.025	 -0.005
 47.984	 -0.025	 -0.005
 47.992	 -0.015	 -0.015
 48.000	 -0.015	 -0.005
 48.008	  0.015	 -0.015
 48.016	  0.035	 -0.005
 48.023	  0.065	 -0.005
 48.031	  0.085	 -0.005
 48.039	  0.115	 -0.015
 48.047	  0.135	 -0.025
 48.055	  0.185	 -0.035
 48.062	  0.205	 -0.045
 48.070	  0.265	 -0.055
 48.078	  0.295	 -0.075
 48.086	  0.335	 -0.095
 48.094	  0.365	 -0.095
 48.102	  0.395	 -0.095
 48.109	  0.385	 -0.105
 48.117	  0.335	 -0.095
 48.125	  0.285	 -0.075
 48.133	  0.195	 -0.065
 48.141	  0.125	 -0.065
 48.148	  0.045	 -0.045
 48.156	 -0.005	 -0.035
 48.164	 -0.035	 -0.035
 48.172	 -0.075	 -0.035
 48.180	 -0.075	 -0.045
 48.188	 -0.095	 -0.045
 48.195	 -0.095	 -0.055
 48.203	 -0.095	 -0.055
 48.211	 -0.085	 -0.045
 48.219	 -0.075	 -0.055
 48.227	 -0.075	 -0.055
 48.234	 -0.085	 -0.055
 48.242	 -0.065	 -0.055
 48.250	 -0.085	 -0.055
 48.258	 -0.075	 -0.045
 48.266	 -0.065	 -0.045
 48.273	 -0.065	 -0.045
 48.281	 -0.065	 -0.035
 48.289	 -0.065	 -0.045
 48.297	 -0.075	 -0.045
 48.305	 -0.075	 -0.045
 48.312	 -0.105	 -0.055
 48.320	 -0.075	 -0.055
 48.328	 -0.075	 -0.055
 48.336	 -0.075	 -0.055
 48.344	 -0.065	 -0.055
 48.352	 -0.075	 -0.065
 48.359	 -0.085	 -0.065
 48.367	 -0.095	 -0.065
 48.375	 -0.065	 -0.045
 48.383	 -0.055	 -0.025
 48.391	 -0.025	 -0.015
 48.398	  0.025	 -0.025
 48.406	  0.065	 -0.025
 48.414	  0.055	 -0.045
 48.422	  0.005	 -0.055
 48.430	  0.005	 -0.075
 48.438	 -0.045	 -0.065
 48.445	 -0.055	 -0.085
 48.453	 -0.085	 -0.085
 48.461	 -0.105	 -0.085
 48.469	 -0.105	 -0.085
 48.477	 -0.105	 -0.095
 48.484	 -0.105	 -0.095
 48.492	 -0.095	 -0.095
 48.500	 -0.115	 -0.095
 48.508	 -0.105	 -0.085
 48.516	 -0.105	 -0.085
 48.523	 -0.085	 -0.085
 48.531	 -0.075	 -0.075
 48.539	 -0.065	  0.085
 48.547	  0.135	  0.195
 48.555	  0.545	 -0.145
 48.562	  1.205	 -0.955
 48.570	  1.315	 -1.105
 48.578	  0.395	 -0.755
 48.586	 -0.075	 -0.295
 48.594	 -0.055	 -0.115
 48.602	 -0.055	 -0.065
 48.609	 -0.075	 -0.025
 48.617	 -0.115	 -0.015
 48.625	 -0.095	 -0.005
 48.633	 -0.095	 -0.015
 48.641	 -0.095	 -0.005
 48.648	 -0.095	 -0.005
 48.656	 -0.065	 -0.005
 48.664	 -0.065	 -0.005
 48.672	 -0.055	 -0.005
 48.680	 -0.045	 -0.005
 48.688	 -0.065	 -0.005
 48.695	 -0.035	 -0.005
 48.703	 -0.005	 -0.015
 48.711	  0.005	 -0.015
 48.719	  0.025	 -0.015
 48.727	  0.045	 -0.005
 48.734	  0.065	 -0.025
 48.742	  0.105	 -0.025
 48.750	  0.125	 -0.035
 48.758	  0.185	 -0.035
 48.766	  0.235	 -0.055
 48.773	  0.265	 -0.065
 48.781	  0.325	 -0.085
 48.789	  0.325	 -0.095
 48.797	  0.345	 -0.095
 48.805	  0.335	 -0.085
 48.812	  0.245	 -0.095
 48.820	  0.235	 -0.065
 48.828	  0.195	 -0.065
 48.836	  0.115	 -0.055
 48.844	  0.065	 -0.045
 48.852	  0.015	 -0.015
 48.859	 -0.045	 -0.025
 48.867	 -0.075	 -0.025
 48.875	 -0.105	 -0.035
 48.883	 -0.125	 -0.035
 48.891	 -0.115	 -0.045
 48.898	 -0.125	 -0.045
 48.906	 -0.105	 -0.045
 48.914	 -0.085	 -0.045
 48.922	 -0.105	 -0.045
 48.930	 -0.105	 -0.035
 48.938	 -0.105	 -0.045
 48.945	 -0.095	 -0.045
 48.953	 -0.085	 -0.045
 48.961	 -0.095	 -0.045
 48.969	 -0.085	 -0.045
 48.977	 -0.065	 -0.045
 48.984	 -0.085	 -0.045
 48.992	 -0.075	 -0.045
 49.000	 -0.085	 -0.045
 49.008	 -0.095	 -0.055
 49.016	 -0.095	 -0.055
 49.023	 -0.095	 -0.055
 49.031	 -0.065	 -0.045
 49.039	 -0.055	 -0.005
 49.047	 -0.045	 -0.005
 49.055	  0.005	 -0.005
 49.062	  0.025	 -0.025
 49.070	  0.035	 -0.035
 49.078	  0.005	 -0.045
 49.086	 -0.025	 -0.075
 49.094	 -0.015	 -0.075
 49.102	 -0.055	 -0.065
 49.109	 -0.085	 -0.085
 49.117	 -0.125	 -0.085
 49.125	 -0.145	 -0.085
 49.133	 -0.125	 -0.085
 49.141	 -0.125	 -0.085
 49.148	 -0.125	 -0.085
 49.156	 -0.115	 -0.075
 49.164	 -0.125	 -0.085
 49.172	 -0.115	 -0.085
 49.180	 -0.135	 -0.075
 49.188	 -0.125	 -0.085
 49.195	 -0.085	 -0.035
 49.203	 -0.065	  0.195
 49.211	  0.315	  0.105
 49.219	  0.905	 -0.635
 49.227	  1.415	 -1.025
 49.234	  0.825	 -0.915
 49.242	 -0.095	 -0.405
 49.250	 -0.105	 -0.155
 49.258	 -0.085	 -0.075
 49.266	 -0.095	 -0.025
 49.273	 -0.105	 -0.005
 49.281	 -0.095	  0.005
 49.289	 -0.115	  0.005
 49.297	 -0.115	  0.005
 49.305	 -0.115	  0.005
 49.312	 -0.135	  0.005
 49.320	 -0.105	  0.005
 49.328	 -0.095	  0.005
 49.336	 -0.075	  0.005
 49.344	 -0.045	  0.025
 49.352	 -0.045	  0.005
 49.359	 -0.035	  0.005
 49.367	 -0.025	  0.005
 49.375	 -0.025	 -0.005
 49.383	  0.005	 -0.005
 49.391	  0.055	 -0.005
 49.398	  0.075	 -0.015
 49.406	  0.115	 -0.015
 49.414	  0.145	 -0.025
 49.422	  0.185	 -0.055
 49.430	  0.205	 -0.055
 49.438	  0.235	 -0.075
 49.445	  0.275	 -0.085
 49.453	  0.295	 -0.095
 49.461	  0.305	 -0.095
 49.469	  0.305	 -0.085
 49.477	  0.245	 -0.065
 49.484	  0.165	 -0.055
 49.492	  0.085	 -0.035
 49.500	  0.005	 -0.025
 49.508	 -0.065	 -0.015
 49.516	 -0.085	 -0.015
 49.523	 -0.115	 -0.015
 49.531	 -0.135	 -0.015
 49.539	 -0.145	 -0.015
 49.547	 -0.165	 -0.015
 49.555	 -0.165	 -0.015
 49.562	 -0.175	 -0.025
 49.570	 -0.175	 -0.025
 49.578	 -0.155	 -0.025
 49.586	 -0.155	 -0.025
 49.594	 -0.145	 -0.015
 49.602	 -0.135	 -0.015
 49.609	 -0.145	 -0.015
 49.617	 -0.135	 -0.025
 49.625	 -0.155	 -0.025
 49.633	 -0.165	 -0.025
 49.641	 -0.155	 -0.025
 49.648	 -0.145	 -0.025
 49.656	 -0.145	 -0.025
 49.664	 -0.135	 -0.015
 49.672	 -0.125	 -0.005
 49.680	 -0.105	  0.005
 49.688	 -0.065	  0.005
 49.695	 -0.035	 -0.005
 49.703	 -0.025	 -0.015
 49.711	 -0.025	 -0.045
 49.719	 -0.065	 -0.055
 49.727	 -0.065	 -0.065
 49.734	 -0.105	 -0.065
 49.742	 -0.105	 -0.075
 49.750	 -0.155	 -0.085
 49.758	 -0.185	 -0.075
 49.766	 -0.195	 -0.085
 49.773	 -0.195	 -0.085
 49.781	 -0.175	 -0.085
 49.789	 -0.175	 -0.075
 49.797	 -0.185	 -0.075
 49.805	 -0.175	 -0.075
 49.812	 -0.175	 -0.075
 49.820	 -0.165	 -0.065
 49.828	 -0.145	 -0.075
 49.836	 -0.155	  0.055
 49.844	  0.015	  0.205
 49.852	  0.405	 -0.115
 49.859	  1.215	 -0.875
 49.867	  1.235	 -0.955
 49.875	  0.005	 -0.575
 49.883	 -0.185	 -0.245
 49.891	 -0.165	 -0.135
 49.898	 -0.145	 -0.085
 49.906	 -0.145	 -0.045
 49.914	 -0.165	 -0.005
 49.922	 -0.175	 -0.005
 49.930	 -0.165	 -0.005
 49.938	 -0.145	  0.005
 49.945	 -0.145	  0.015
 49.953	 -0.145	  0.005
 49.961	 -0.145	  0.005
 49.969	 -0.125	  0.005
 49.977	 -0.105	  0.005
 49.984	 -0.115	 -0.005
 49.992	 -0.095	 -0.015
 50.000	 -0.075	 -0.015
 50.008	 -0.055	 -0.035
 50.016	 -0.025	 -0.035
 50.023	  0.015	 -0.045
 50.031	  0.065	 -0.045
 50.039	  0.075	 -0.045
 50.047	  0.095	 -0.055
 50.055	  0.155	 -0.055
 50.062	  0.175	 -0.065
 50.070	  0.225	 -0.085
 50.078	  0.255	 -0.095
 50.086	  0.265	 -0.095
 50.094	  0.285	 -0.095
 50.102	  0.235	 -0.085
 50.109	  0.205	 -0.075
 50.117	  0.135	 -0.045
 50.125	  0.025	 -0.015
 50.133	 -0.025	 -0.005
 50.141	 -0.085	 -0.005
 50.148	 -0.125	 -0.005
 50.156	 -0.155	 -0.005
 50.164	 -0.175	 -0.005
 50.172	 -0.185	 -0.025
 50.180	 -0.205	 -0.025
 50.188	 -0.215	 -0.045
 50.195	 -0.225	 -0.035
 50.203	 -0.205	 -0.045
 50.211	 -0.205	 -0.045
 50.219	 -0.185	 -0.045
 50.227	 -0.175	 -0.045
 50.234	 -0.175	 -0.045
 50.242	 -0.165	 -0.045
 50.250	 -0.175	 -0.055
 50.258	 -0.165	 -0.035
 50.266	 -0.165	 -0.035
 50.273	 -0.145	 -0.025
 50.281	 -0.135	 -0.025
 50.289	 -0.135	 -0.005
 50.297	 -0.115	  0.005
 50.305	 -0.105	  0.015
 50.312	 -0.065	  0.015
 50.320	 -0.025	 -0.005
 50.328	 -0.045	 -0.025
 50.336	 -0.065	 -0.035
 50.344	 -0.075	 -0.045
 50.352	 -0.115	 -0.055
 50.359	 -0.145	 -0.065
 50.367	 -0.155	 -0.085
 50.375	 -0.225	 -0.095
 50.383	 -0.235	 -0.095
 50.391	 -0.235	 -0.105
 50.398	 -0.235	 -0.095
 50.406	 -0.215	 -0.095
 50.414	 -0.215	 -0.085
 50.422	 -0.215	 -0.095
 50.430	 -0.205	 -0.085
 50.438	 -0.215	 -0.085
 50.445	 -0.185	 -0.085
 50.453	 -0.165	 -0.085
 50.461	 -0.225	  0.135
 50.469	  0.075	  0.165
 50.477	  0.565	 -0.325
 50.484	  1.345	 -0.925
 50.492	  0.925	 -0.925
 50.500	 -0.145	 -0.525
 50.508	 -0.185	 -0.245
 50.516	 -0.165	 -0.125
 50.523	 -0.145	 -0.075
 50.531	 -0.135	 -0.035
 50.539	 -0.155	 -0.025
 50.547	 -0.165	 -0.025
 50.555	 -0.155	 -0.025
 50.562	 -0.165	 -0.025
 50.570	 -0.155	 -0.025
 50.578	 -0.145	 -0.025
 50.586	 -0.105	 -0.025
 50.594	 -0.095	 -0.015
 50.602	 -0.095	 -0.015
 50.609	 -0.095	 -0.025
 50.617	 -0.085	 -0.025
 50.625	 -0.065	 -0.025
 50.633	 -0.055	 -0.025
 50.641	 -0.015	 -0.035
 50.648	  0.015	 -0.045
 50.656	  0.055	 -0.045
 50.664	  0.065	 -0.045
 50.672	  0.105	 -0.065
 50.680	  0.155	 -0.065
 50.688	  0.175	 -0.085
 50.695	  0.215	 -0.095
 50.703	  0.255	 -0.115
 50.711	  0.265	 -0.115
 50.719	  0.285	 -0.115
 50.727	  0.255	 -0.115
 50.734	  0.195	 -0.105
 50.742	  0.125	 -0.095
 50.750	  0.025	 -0.075
 50.758	 -0.045	 -0.055
 50.766	 -0.105	 -0.055
 50.773	 -0.145	 -0.055
 50.781	 -0.155	 -0.045
 50.789	 -0.175	 -0.035
 50.797	 -0.205	 -0.045
 50.805	 -0.195	 -0.045
 50.812	 -0.215	 -0.045
 50.820	 -0.205	 -0.045
 50.828	 -0.205	 -0.055
 50.836	 -0.185	 -0.045
 50.844	 -0.185	 -0.045
 50.852	 -0.175	 -0.045
 50.859	 -0.175	 -0.045
 50.867	 -0.175	 -0.045
 50.875	 -0.185	 -0.045
 50.883	 -0.175	 -0.045
 50.891	 -0.175	 -0.055
 50.898	 -0.175	 -0.055
 50.906	 -0.175	 -0.055
 50.914	 -0.165	 -0.055
 50.922	 -0.175	 -0.065
 50.930	 -0.175	 -0.055
 50.938	 -0.155	 -0.025
 50.945	 -0.135	 -0.015
 50.953	 -0.105	 -0.005
 50.961	 -0.065	 -0.025
 50.969	 -0.045	 -0.045
 50.977	 -0.055	 -0.055
 50.984	 -0.105	 -0.065
 50.992	 -0.125	 -0.085
 51.000	 -0.145	 -0.085
 51.008	 -0.155	 -0.095
 51.016	 -0.195	 -0.105
 51.023	 -0.215	 -0.105
 51.031	 -0.245	 -0.105
 51.039	 -0.225	 -0.105
 51.047	 -0.235	 -0.115
 51.055	 -0.235	 -0.105
 51.062	 -0.235	 -0.105
 51.070	 -0.235	 -0.105
 51.078	 -0.235	 -0.105
 51.086	 -0.205	 -0.105
 51.094	 -0.195	 -0.105
 51.102	 -0.185	 -0.015
 51.109	 -0.135	  0.185
 51.117	  0.215	  0.065
 51.125	  0.945	 -0.785
 51.133	  1.305	 -1.065
 51.141	  0.535	 -0.895
 51.148	 -0.175	 -0.425
 51.156	 -0.155	 -0.175
 51.164	 -0.155	 -0.085
 51.172	 -0.165	 -0.045
 51.180	 -0.175	 -0.025
 51.188	 -0.175	 -0.015
 51.195	 -0.165	 -0.015
 51.203	 -0.155	 -0.025
 51.211	 -0.135	 -0.025
 51.219	 -0.145	 -0.015
 51.227	 -0.125	 -0.015
 51.234	 -0.135	 -0.015
 51.242	 -0.105	 -0.015
 51.250	 -0.115	 -0.025
 51.258	 -0.095	 -0.015
 51.266	 -0.095	 -0.025
 51.273	 -0.065	 -0.025
 51.281	 -0.055	 -0.015
 51.289	 -0.035	 -0.025
 51.297	 -0.005	 -0.035
 51.305	  0.015	 -0.045
 51.312	  0.045	 -0.045
 51.320	  0.085	 -0.065
 51.328	  0.125	 -0.075
 51.336	  0.165	 -0.085
 51.344	  0.195	 -0.095
 51.352	  0.215	 -0.115
 51.359	  0.215	 -0.125
 51.367	  0.235	 -0.115
 51.375	  0.155	 -0.095
 51.383	  0.085	 -0.085
 51.391	 -0.005	 -0.065
 51.398	 -0.055	 -0.065
 51.406	 -0.075	 -0.065
 51.414	 -0.175	 -0.035
 51.422	 -0.225	 -0.045
 51.430	 -0.225	 -0.055
 51.438	 -0.265	 -0.055
 51.445	 -0.245	 -0.055
 51.453	 -0.245	 -0.065
 51.461	 -0.235	 -0.065
 51.469	 -0.225	 -0.055
 51.477	 -0.225	 -0.065
 51.484	 -0.225	 -0.065
 51.492	 -0.235	 -0.055
 51.500	 -0.235	 -0.055
 51.508	 -0.225	 -0.055
 51.516	 -0.215	 -0.065
 51.523	 -0.185	 -0.065
 51.531	 -0.235	 -0.045
 51.539	 -0.215	 -0.045
 51.547	 -0.245	 -0.055
 51.555	 -0.215	 -0.075
 51.562	 -0.235	 -0.065
 51.570	 -0.215	 -0.065
 51.578	 -0.245	 -0.075
 51.586	 -0.225	 -0.065
 51.594	 -0.215	 -0.065
 51.602	 -0.225	 -0.085
 51.609	 -0.205	 -0.075
 51.617	 -0.195	 -0.035
 51.625	 -0.195	 -0.015
 51.633	 -0.145	 -0.035
 51.641	 -0.075	 -0.045
 51.648	 -0.075	 -0.065
